period_end,region_type,state,property_type,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,new_listings,inventory,avg_sale_to_list,sold_above_list
31/12/2019,state,California,Single Family Residential,594200,-0.007241179,0.072812251,517900,-0.035569081,0.051052251,323,-0.008217534,0.057710835,324,-0.032683819,0.036630216,21739,0.013520444,0.158177944,14577,12211,43935,0.992089326,0.312433875
31/12/2019,state,California,Multi-Family (2-4 Unit),837800,0.065577629,0.113587085,579000,-0.092060413,0.021666994,334,-0.005151469,-0.000582687,381,-0.083430131,0.010499067,855,0.013033175,0.055555556,811,580,2505,0.98516952,0.284210526
31/01/2020,state,California,Condo/Co-op,477200,-0.006502014,0.086419484,704700,0.118313511,0.042861565,434,0.000101735,0.069487397,441,0.094967478,0.02864391,3224,-0.252319109,0.151839943,2909,4923,9183,0.988205727,0.248138958
31/01/2020,state,California,All Residential,564100,-0.034304751,0.063172801,602700,0.111442401,0.038375066,353,-0.036499291,0.032389129,371,0.085943922,0.026472321,21868,-0.224896324,0.127914174,18653,30117,58962,0.989601678,0.284845436
31/01/2020,state,California,Multi-Family (2-4 Unit),800300,-0.042003722,0.132086648,660500,0.142453687,0.065655391,357,-0.02759955,-0.010483425,422,0.112250647,0.056179988,745,-0.13372093,0.059743954,527,1091,2703,0.97529287,0.225503356
31/01/2020,state,California,Single Family Residential,570700,-0.039939229,0.060642009,570200,0.100980182,0.034790083,334,-0.041543449,0.029234982,348,0.075707361,0.023876877,16907,-0.221700502,0.119520593,14296,22686,44915,0.990129897,0.290589697
31/01/2020,state,California,Townhouse,583800,-0.051499938,0.035463079,728900,0.120791808,0.040670469,399,-0.030607416,0.002282655,454,0.079810427,0.021283621,981,-0.249426167,0.269081501,909,1399,2111,0.996280551,0.354740061
29/02/2020,state,California,Townhouse,628200,0.07918437,0.054042898,761800,0.045648403,0.027675033,422,0.048541602,0.012524222,468,0.032255074,0.004157346,1069,0.083080041,0.177312775,1141,1604,2298,1.001107372,0.394761459
29/02/2020,state,California,Single Family Residential,595100,0.042823796,0.070404081,600500,0.053247504,0.040054281,354,0.038151184,0.042087947,361,0.038577849,0.026738671,17115,0.012302597,0.073377234,16713,25764,47583,0.996957536,0.353900088
29/02/2020,state,California,Multi-Family (2-4 Unit),773000,-0.039107872,0.043235023,705100,0.067563878,0.107402646,379,0.025350831,0.009719157,446,0.055495312,0.104097338,691,-0.066216216,0.02827381,582,1220,3003,0.987057605,0.272069465
29/02/2020,state,California,All Residential,581600,0.031127253,0.064091091,633900,0.051707302,0.048056377,374,0.04330917,0.042630331,385,0.037508955,0.036481966,22556,0.031461496,0.089556565,21892,33876,62655,0.996463413,0.345850328
29/02/2020,state,California,Condo/Co-op,493800,0.034572494,0.070730767,742700,0.05376844,0.071691753,460,0.029186266,0.045578929,459,0.041604011,0.068277852,3673,0.139621471,0.161606578,3450,5267,9714,0.994624215,0.30873945
31/03/2020,state,California,Townhouse,607300,-0.035234512,0.006404984,760100,-0.002251163,0.020657391,430,0.014447954,0.017602691,467,-0.002051095,0.015077161,1339,0.256097561,0.088617886,1229,1508,2347,1.007074865,0.499626587
31/03/2020,state,California,Single Family Residential,610700,0.026359748,0.050300021,592700,-0.013006337,0.009134104,354,0.022735645,0.033573761,354,-0.019614158,0.005726375,21171,0.236840568,-0.020450655,18904,25951,49033,1.002558058,0.40579094
31/03/2020,state,California,All Residential,599100,0.03003026,0.046340297,620100,-0.021779544,0.009441345,370,0.023365933,0.036314657,373,-0.029490998,0.005966753,27572,0.222217297,-0.013488855,24437,33359,64317,1.001908685,0.402437255
31/03/2020,state,California,Multi-Family (2-4 Unit),847300,0.095326838,0.11564082,658400,-0.066926678,-0.010733469,362,0.042029671,0.036831795,406,-0.090306172,-0.024681579,711,0.030434783,-0.133982948,660,1188,3174,0.987163625,0.302390999
31/03/2020,state,California,Condo/Co-op,510700,0.034102099,0.040847085,717800,-0.033437157,0.019761116,446,0.029541482,0.035152918,441,-0.040966311,0.019841422,4341,0.181867683,0.017819461,3634,4689,9692,0.999742997,0.37295554
30/04/2020,state,California,Multi-Family (2-4 Unit),772800,-0.08796387,-0.020732364,638800,-0.029748733,-0.054610352,350,-0.057753526,-0.02833393,405,-0.002354457,-0.030250958,485,-0.317862166,-0.481837607,470,742,3193,0.989879671,0.32371134
30/04/2020,state,California,All Residential,591000,-0.013497425,0.000448918,613400,-0.010758567,-0.013034716,367,-0.02949864,-0.021969748,376,0.007459269,0.012688633,21299,-0.227513419,-0.324784428,18713,24167,64596,0.999810428,0.403540072
30/04/2020,state,California,Single Family Residential,600600,-0.016575046,-0.000716438,588800,-0.006560269,-0.010399815,353,-0.019372,-0.015030256,358,0.011538341,0.013336581,16952,-0.199282037,-0.307289964,14959,18958,49019,1.00029226,0.408742331
30/04/2020,state,California,Condo/Co-op,479600,-0.060677118,-0.017567197,708800,-0.012162608,-0.002757303,436,-0.054049446,-0.037384149,444,0.007822203,0.033246818,2876,-0.337784941,-0.391580283,2446,3404,9909,0.996991861,0.367872045
30/04/2020,state,California,Townhouse,644500,0.06001345,0.019477936,734700,-0.034448709,-0.047900079,422,0.015649573,0.003149907,459,-0.01956891,-0.021241652,978,-0.265214125,-0.297918162,829,1039,2395,1.005014331,0.459100204
31/05/2020,state,California,Single Family Residential,594500,-0.010266731,-0.028800645,633000,0.075072547,0.062010266,365,0.005239561,-0.018408102,377,0.051833,0.060832339,15256,-0.100047192,-0.446102458,19551,26322,50861,0.993088074,0.348649712
31/05/2020,state,California,Townhouse,592800,-0.081731709,-0.072737024,782500,0.064807012,0.020502255,422,-0.036709812,-0.063207256,478,0.040704975,0.021033604,724,-0.257435897,-0.537675607,1052,1593,2766,0.993921421,0.346685083
31/05/2020,state,California,All Residential,583700,-0.012330177,-0.025032795,663600,0.081841239,0.066089425,380,-0.00701809,-0.033043995,399,0.059758859,0.066671106,18705,-0.121789755,-0.47250423,24162,34046,68175,0.99221795,0.337610265
31/05/2020,state,California,Condo/Co-op,461200,-0.038031978,-0.050575846,772600,0.08996156,0.080842953,456,-0.006865126,-0.033606122,477,0.074443474,0.09205962,2292,-0.202782609,-0.567873303,2940,5055,11169,0.988344504,0.279232112
31/05/2020,state,California,Multi-Family (2-4 Unit),764000,-0.008297621,-0.050862905,728400,0.142250504,0.082313469,385,0.042772992,-0.024919811,445,0.101416289,0.057373629,423,-0.133196721,-0.584887144,602,1055,3316,0.97928749,0.243498818
30/06/2020,state,California,All Residential,610300,0.045485506,0.016313754,668000,0.006628175,0.110165222,389,0.029175339,0.00192424,406,0.017680425,0.104476589,29190,0.560879097,-0.10908314,30195,37035,65936,0.994421183,0.347927372
30/06/2020,state,California,Condo/Co-op,482900,0.04690028,-0.026970997,777100,0.005817692,0.12059796,469,0.019568517,-0.014489362,487,0.021801263,0.132688725,3618,0.578534031,-0.228735877,3960,5896,11771,0.990347194,0.280541736
30/06/2020,state,California,Townhouse,603100,0.017069942,-0.063003407,791900,0.011774427,0.079377371,430,0.018480824,-0.031171084,487,0.019033449,0.071573125,1321,0.824585635,-0.011967091,1443,1834,2857,0.996591441,0.370174111
30/06/2020,state,California,Multi-Family (2-4 Unit),856700,0.11308717,0.038442225,717200,-0.015917035,0.085831231,386,0.036762812,0.005746959,449,0.008179217,0.076674975,630,0.507177033,-0.285714286,676,1193,3397,0.978237397,0.23968254
30/06/2020,state,California,Single Family Residential,627100,0.054853871,0.025124968,635100,0.003233931,0.103227024,370,0.02533335,0.013375823,382,0.011837697,0.092488822,23599,0.547171048,-0.086337063,24096,28080,47852,0.995378529,0.360227128
31/07/2020,state,California,Condo/Co-op,506700,0.049396645,0.068789677,775400,-0.00214678,0.133993811,482,0.031881507,0.033346444,485,-0.004173274,0.138377248,5098,0.409065782,0.052870715,4791,6834,12393,0.994362218,0.325814045
31/07/2020,state,California,Multi-Family (2-4 Unit),856900,0.001927488,0.044736977,731000,0.020942164,0.126760399,392,-0.009063799,-0.031049292,462,0.03111734,0.117063319,832,0.335473515,-0.108252947,829,1349,3421,0.982576937,0.276442308
31/07/2020,state,California,All Residential,635600,0.041506232,0.075729005,667600,-0.000667257,0.13647599,396,0.027778595,0.039665857,408,0.005039572,0.13046881,37324,0.278569471,0.084653163,34162,41841,64533,0.998904562,0.387632622
31/07/2020,state,California,Single Family Residential,656800,0.047372244,0.090318655,633500,-0.002455053,0.13039763,375,0.025509269,0.046277452,383,0.004071996,0.120812687,29723,0.259502521,0.09723504,26901,31518,45593,0.999997627,0.399522255
31/07/2020,state,California,Townhouse,625300,0.03900337,0.04047312,792000,0.001438914,0.113379331,447,0.031611102,0.036924391,493,0.014995083,0.106483219,1649,0.238918107,0.084868421,1613,2092,3036,1.001599212,0.422680412
31/08/2020,state,California,All Residential,651500,0.024978259,0.126401916,665200,-0.003577517,0.152256361,399,0.020232417,0.075935062,408,-0.000235586,0.13712443,36015,-0.03509712,0.060637295,34620,40905,63194,1.003073153,0.430876024
31/08/2020,state,California,Townhouse,634100,0.013070771,0.038108852,791100,1.34E-05,0.126929151,442,-0.004220629,0.034294759,493,0.000696865,0.104263333,1695,0.023550725,0.11147541,1780,1941,2913,1.002327841,0.460766962
31/08/2020,state,California,Multi-Family (2-4 Unit),887000,0.034557969,0.119718142,705000,-0.034223406,0.13279517,380,0.011384309,0.037472872,445,-0.034853026,0.106730355,819,-0.017985612,-0.130573248,843,1460,3618,0.985075279,0.27960928
31/08/2020,state,California,Condo/Co-op,505300,-0.002835729,0.070445628,773500,-0.002457275,0.162115868,488,-0.000785837,0.043554306,490,0.010621537,0.168759423,5101,0.000588466,0.056326362,4958,6571,12668,0.99481936,0.340521466
31/08/2020,state,California,Single Family Residential,675300,0.028092113,0.147683586,632400,-0.001755485,0.147358424,380,0.027541052,0.091490843,383,-0.000474218,0.127184203,28379,-0.04524963,0.065477755,27018,30909,43928,1.005120543,0.449769196
30/09/2020,state,California,All Residential,660800,0.014331821,0.144546809,673400,0.012382477,0.0789974,411,0.024922058,0.105731291,415,0.017491414,0.073726751,37716,0.047230321,0.269257951,35706,41822,62568,1.00683644,0.463808463
30/09/2020,state,California,Condo/Co-op,518400,0.026069257,0.094895811,785200,0.015115554,0.039480846,495,0.028500711,0.077664074,500,0.01959531,0.044957795,5450,0.068417957,0.273364486,5303,6718,12787,0.996401468,0.362752294
30/09/2020,state,California,Multi-Family (2-4 Unit),864800,-0.029914255,0.102623032,721700,0.02290563,0.074690425,495,0.357824949,0.381356379,459,0.030757076,0.071246403,864,0.054945055,-0.022624434,872,1494,3799,0.987238602,0.321759259
30/09/2020,state,California,Single Family Residential,687100,0.017529943,0.167167447,639900,0.01177827,0.086531473,392,0.020419976,0.118398822,389,0.01726914,0.078167624,29542,0.040907649,0.275396106,27672,31521,43063,1.009408835,0.4848013
30/09/2020,state,California,Townhouse,662700,0.043931856,0.106309424,793700,0.001570211,0.069934235,449,0.032263266,0.078274398,495,0.001586855,0.063423774,1833,0.085257549,0.329224075,1832,2026,2811,1.005764985,0.495362793
31/10/2020,state,California,All Residential,666800,0.009078988,0.130045305,678400,0.007361807,0.138667799,411,0.012023849,0.095760115,416,0.004350985,0.112495508,37947,0.006124722,0.180017414,35879,42195,62701,1.009696634,0.486968667
31/10/2020,state,California,Multi-Family (2-4 Unit),841300,-0.030953751,-0.00200651,732100,0.013352797,0.130104667,388,-0.295652168,-0.044759376,462,0.004745941,0.095609972,953,0.11201867,0.02583423,968,1498,3885,0.987859048,0.302203568
31/10/2020,state,California,Townhouse,661900,0.000562775,0.090250944,809100,0.02060144,0.125709886,457,0.001925999,0.079233608,508,0.027487359,0.103682014,1806,-0.022727273,0.248962656,1738,2042,2855,1.007443346,0.511074197
31/10/2020,state,California,Condo/Co-op,510500,-0.015286347,0.02886649,782500,-0.003377818,0.126358971,475,-0.019321079,0.018891065,491,-0.017135862,0.111842125,5525,0.013575491,0.214285714,5296,6524,12736,0.999006222,0.387511312
31/10/2020,state,California,Single Family Residential,693700,0.009541131,0.15702864,646600,0.010552711,0.141798201,397,0.02101406,0.119697095,394,0.010368308,0.112789115,29635,0.00314806,0.17519927,27848,32094,43115,1.012575291,0.510241269
30/11/2020,state,California,Condo/Co-op,513200,0.00515145,0.031101583,750400,-0.041016178,0.156739368,453,0.021463013,0.026673277,465,-0.052573797,0.125818508,5094,-0.077842143,0.318664251,4718,4535,11247,0.998743072,0.377306635
30/11/2020,state,California,All Residential,666700,-0.000249141,0.128530402,639700,-0.057005983,0.135071623,382,0.012473054,0.108929056,380,-0.088617103,0.073233939,33914,-0.10620915,0.234089007,36296,34415,55089,1.010559226,0.498289792
30/11/2020,state,California,Multi-Family (2-4 Unit),852800,0.017086691,0.083720845,697300,-0.046595105,0.09188829,372,0.046664877,0.068913481,436,-0.055003103,0.048108567,832,-0.12605042,-0.011876485,898,1126,3680,0.984772226,0.325721154
30/11/2020,state,California,Townhouse,664400,0.00498373,0.070286951,775600,-0.04087037,0.144314412,447,0.020739331,0.08408401,484,-0.045693679,0.111500605,1646,-0.090607735,0.246025738,1601,1356,2385,1.007331364,0.5
30/11/2020,state,California,Single Family Residential,692000,-0.002419237,0.156167869,612300,-0.05301867,0.140252987,367,0.008984421,0.130415477,358,-0.090518802,0.070025172,26315,-0.111939795,0.226863723,29058,27378,37689,1.013898667,0.527303819
31/12/2020,state,California,Townhouse,655900,-0.013488778,0.067454144,763300,-0.016363165,0.175462418,444,-0.021848829,0.090677155,489,0.010091303,0.166445399,1885,0.146593674,0.437833715,1458,1133,1775,1.006533488,0.491246684
31/12/2020,state,California,All Residential,659400,-0.010895452,0.129223359,638000,-0.002637004,0.176484061,397,-0.008471892,0.114351039,401,0.055795975,0.173821667,36625,0.079937489,0.297424634,27722,22900,43698,1.009088054,0.482238908
31/12/2020,state,California,Multi-Family (2-4 Unit),855300,0.007780214,0.021079884,679100,-0.025197049,0.173259002,367,-0.026138135,0.046055243,443,0.018812577,0.165382066,1030,0.220379147,0.199068685,874,878,3230,0.987406951,0.269902913
31/12/2020,state,California,Single Family Residential,683000,-0.013062505,0.149388347,610700,-0.00263072,0.179196226,386,-0.010154786,0.128207433,381,0.064775123,0.177832239,28282,0.074748242,0.300979806,20931,17244,29812,1.012265873,0.509723499
31/12/2020,state,California,Condo/Co-op,514600,0.002844197,0.071345388,719100,-0.041726851,0.141091517,445,0.004315866,0.082892011,457,-0.01912123,0.133848667,5422,0.064389478,0.25742115,4449,3635,8839,0.997549283,0.376429362
31/01/2021,state,California,Condo/Co-op,503100,-0.022468708,0.054127593,793500,0.103468775,0.125944421,487,-0.005088992,0.077271586,509,0.115828728,0.155450679,4200,-0.225378089,0.302729529,3958,5275,8790,0.996787329,0.355952381
31/01/2021,state,California,All Residential,651300,-0.012440047,0.154608542,682200,0.069380927,0.131954068,416,-0.000839851,0.155351006,427,0.066267452,0.152597821,26119,-0.286755871,0.194339019,24696,30134,42773,1.009704814,0.476511352
31/01/2021,state,California,Multi-Family (2-4 Unit),861200,0.005201224,0.070491591,708800,0.042842137,0.073030054,381,0.026090974,0.101339232,458,0.031954417,0.084244561,854,-0.168451801,0.154054054,720,1182,3099,0.984173039,0.263466042
31/01/2021,state,California,Townhouse,668300,0.016675328,0.144473364,809800,0.060492501,0.109533915,464,0.02351669,0.151090625,513,0.047269794,0.128720501,1230,-0.344,0.255102041,1268,1535,1785,1.010703228,0.543089431
31/01/2021,state,California,Single Family Residential,672800,-0.015037365,0.178955052,645800,0.05753686,0.132662164,399,-0.00279924,0.173505901,400,0.050749681,0.150536939,19817,-0.299183082,0.172048734,18716,22074,29010,1.013514566,0.507342181
28/02/2021,state,California,All Residential,681200,0.046050087,0.171197232,708900,0.039092754,0.118408299,431,0.039792788,0.151378843,438,0.025510378,0.139227469,25747,-0.0144689,0.141318321,27006,33285,43584,1.015688072,0.510894473
28/02/2021,state,California,Condo/Co-op,532400,0.057708135,0.078040792,815900,0.028142471,0.098551209,503,0.04025259,0.089256103,517,0.015667357,0.126673071,4335,0.033126787,0.180234141,4239,5464,8790,1.002256279,0.416147636
28/02/2021,state,California,Single Family Residential,710100,0.055745807,0.193400466,674300,0.044031819,0.122746129,418,0.039328011,0.17475383,413,0.030886112,0.141986883,19221,-0.030319847,0.122918736,20516,24756,29674,1.019792705,0.535143853
28/02/2021,state,California,Multi-Family (2-4 Unit),855000,-0.004598763,0.109918816,738400,0.044886621,0.047416697,386,-0.00418854,0.069757451,472,0.03426575,0.058926545,839,-0.023282887,0.207194245,792,1269,3138,0.985497548,0.320619785
28/02/2021,state,California,Townhouse,701000,0.050641184,0.112843756,842100,0.041713986,0.10423099,476,0.035434137,0.135208153,526,0.0272777,0.121926186,1320,0.070559611,0.244109331,1433,1746,1912,1.019615644,0.590151515
31/03/2021,state,California,Condo/Co-op,555500,0.043667162,0.087919696,826800,0.013378023,0.151759206,504,0.043299386,0.103648258,514,-0.006746897,0.166874049,6120,0.411113673,0.409488715,5819,6528,8368,1.012180027,0.494934641
31/03/2021,state,California,Multi-Family (2-4 Unit),925200,0.07790016,0.094839526,756800,0.023739188,0.151440822,403,0.034548313,0.065802453,478,0.008702437,0.178493683,1051,0.272397094,0.46993007,1014,1509,3135,0.994201733,0.338725024
31/03/2021,state,California,All Residential,718400,0.054661655,0.199204391,726100,0.024161213,0.170932783,446,0.053147902,0.18488624,443,0.012006243,0.187938811,35702,0.386646988,0.294864355,36229,41301,43514,1.027856199,0.580107557
31/03/2021,state,California,Single Family Residential,756100,0.064773973,0.238066631,694700,0.030360978,0.172078244,435,0.055141418,0.211976358,421,0.020567836,0.188792242,26621,0.384995578,0.257427613,27349,31110,30096,1.03270646,0.603508508
31/03/2021,state,California,Townhouse,715600,0.023110037,0.176160342,860900,0.018682903,0.132654464,492,0.034969428,0.155989799,532,0.011562023,0.140087576,1870,0.407072987,0.39448173,2005,2087,1840,1.029628008,0.665775401
30/04/2021,state,California,Multi-Family (2-4 Unit),921700,-0.002264755,0.197535076,771100,0.018347757,0.209292509,393,-0.018551242,0.112362689,485,0.015353494,0.200983761,1222,0.150659134,1.493877551,1031,1513,3259,0.995558234,0.368248773
30/04/2021,state,California,Single Family Residential,805300,0.065076191,0.34086011,709800,0.021716608,0.205439817,447,0.055356889,0.304335179,428,0.014780738,0.192602811,29254,0.098906878,0.725696083,28361,32883,32132,1.043292917,0.643535927
30/04/2021,state,California,Townhouse,728000,0.015602446,0.129569983,879800,0.024529184,0.197502988,503,0.02202714,0.164462816,543,0.019537487,0.182816062,2058,0.116052061,1.104294479,1936,2111,1878,1.040648925,0.722060253
30/04/2021,state,California,All Residential,758100,0.055293752,0.282827772,740600,0.019977864,0.207314493,457,0.04376401,0.274332694,449,0.013437159,0.1949876,38955,0.091115344,0.828959106,37198,42999,45607,1.037590218,0.622153767
30/04/2021,state,California,Condo/Co-op,568300,0.022895706,0.184745583,844600,0.021600196,0.191443947,518,0.022845549,0.193375959,523,0.017481585,0.178331707,6354,0.038404968,1.210086957,5803,6419,8245,1.018650994,0.540446963
31/05/2021,state,California,Single Family Residential,818600,0.016514978,0.377143143,713100,0.004667291,0.126496959,458,0.02530729,0.330373793,433,0.012939403,0.148503973,27835,-0.048506187,0.824528055,28838,32328,33654,1.047719858,0.661541225
31/05/2021,state,California,Townhouse,773900,0.064205709,0.308945149,877000,-0.002209377,0.120884084,510,0.02176571,0.23509395,544,0.004205104,0.139514339,1881,-0.090425532,1.580246914,1955,2023,1851,1.045639904,0.734183945
31/05/2021,state,California,Multi-Family (2-4 Unit),959600,0.038673001,0.244559542,771300,-0.000133116,0.057241409,411,0.039380646,0.097764272,487,0.004783989,0.093791083,1104,-0.092851274,1.647482014,1094,1461,3280,1.002181168,0.403985507
31/05/2021,state,California,Condo/Co-op,583300,0.026650293,0.264355113,851600,0.008360949,0.102189405,529,0.037120283,0.246272292,530,0.01312283,0.111001143,5801,-0.087319069,1.529873528,5570,6378,8361,1.025719706,0.585588692
31/05/2021,state,California,All Residential,773800,0.020630361,0.325638328,744000,0.004608335,0.121124024,467,0.022941646,0.3127812,455,0.011971326,0.14110222,36676,-0.058503401,0.960759155,37517,42274,47245,1.042718254,0.645435707
30/06/2021,state,California,Single Family Residential,830700,0.014578317,0.324726858,710500,-0.003679443,0.118665966,460,0.009211534,0.309640939,431,-0.004186114,0.130299652,31507,0.132286351,0.334985806,30105,34160,35635,1.049856177,0.680134573
30/06/2021,state,California,Condo/Co-op,593400,0.01726106,0.229049501,851100,-0.000533882,0.095229259,534,0.010859165,0.235679079,530,0.001119242,0.088513649,6263,0.079641441,0.73058856,5924,6554,8293,1.028981978,0.611847357
30/06/2021,state,California,All Residential,784300,0.013558233,0.285181978,742300,-0.002204826,0.111208683,470,0.010759884,0.289397058,454,-0.002403891,0.118558433,41064,0.11988655,0.406686763,39223,44698,49487,1.045265129,0.666325735
30/06/2021,state,California,Townhouse,763200,-0.011668255,0.269370977,885700,0.009681065,0.11994342,516,0.008337689,0.221272598,549,0.009272561,0.129638959,2017,0.07287234,0.513128282,1994,2218,1961,1.048103046,0.750123946
30/06/2021,state,California,Multi-Family (2-4 Unit),953000,-0.005944912,0.112556906,773100,0.002720439,0.077995268,421,0.036045685,0.098016859,486,-0.001490298,0.084049734,1195,0.080470163,0.893819334,1118,1663,3470,1.00715695,0.456066946
31/07/2021,state,California,Multi-Family (2-4 Unit),954400,0.001554074,0.114611666,765100,-0.009956246,0.048012372,402,-0.033842505,0.067611991,488,0.004032824,0.058156545,1087,-0.08037225,0.304921969,1034,1517,3593,1.000577322,0.395584177
31/07/2021,state,California,All Residential,771900,-0.014863357,0.214397209,732500,-0.011700607,0.097294861,468,-0.007423783,0.243980986,453,-8.83E-05,0.111026182,38476,-0.064981774,0.030809623,37613,45184,53972,1.041847377,0.665323838
31/07/2021,state,California,Townhouse,758500,-0.005706657,0.213073762,879200,-0.005254543,0.113350973,520,0.003196543,0.187258855,554,0.010782908,0.126128638,2009,-0.008880118,0.210240964,1985,2194,2105,1.045633442,0.758088601
31/07/2021,state,California,Single Family Residential,808000,-0.026090401,0.230177422,701800,-0.01063928,0.107711922,458,-0.006990435,0.266581181,431,0.00024292,0.123914078,29460,-0.067337829,-0.008915055,28892,34780,39532,1.045741205,0.676782077
31/07/2021,state,California,Condo/Co-op,580600,-0.021509683,0.146198685,838100,-0.015037647,0.080882491,532,-0.010395629,0.185189305,529,-0.001461766,0.091270421,5831,-0.068976529,0.143109194,5609,6593,8599,1.02881971,0.627165152
31/08/2021,state,California,Multi-Family (2-4 Unit),967100,0.011023483,0.086972599,755900,-0.013084564,0.071994095,409,0.007464124,0.062147543,484,-0.009295603,0.087961393,1054,-0.04007286,0.274486094,1109,1446,3601,1.006043395,0.437381404
31/08/2021,state,California,Single Family Residential,796900,-0.013687794,0.18021088,691400,-0.014751059,0.093208951,452,-0.005741337,0.22559313,427,-0.008110086,0.115359657,28814,-0.021961237,0.015185146,29296,31110,39019,1.037980034,0.653571181
31/08/2021,state,California,Townhouse,771300,0.016869147,0.218565154,869300,-0.011848701,0.099019906,518,0.013536891,0.209232447,547,-0.012506571,0.110305736,1894,-0.05630294,0.114117647,1969,2060,2096,1.038088059,0.734952482
31/08/2021,state,California,Condo/Co-op,576600,-0.006858355,0.141519809,830100,-0.009541784,0.073231774,529,0.004743663,0.191776298,525,-0.007821402,0.071387947,5641,-0.032584462,0.105211599,5438,5802,8295,1.023569804,0.601843645
31/08/2021,state,California,All Residential,760800,-0.014404563,0.167742905,722600,-0.013529506,0.086283517,464,-0.000718934,0.218450024,449,-0.008128048,0.102284773,37483,-0.025808296,0.040703001,37872,40498,53139,1.034894779,0.643785183
30/09/2021,state,California,Townhouse,757400,-0.016326107,0.145166936,873700,0.004320509,0.102458002,520,-0.002690348,0.166609583,558,0.01962341,0.130842997,1867,-0.016850974,0.009734992,1885,1882,1993,1.034112679,0.69683985
30/09/2021,state,California,All Residential,755400,-0.006995531,0.143191731,740500,0.024710435,0.099545474,473,0.000169685,0.189028151,463,0.030546031,0.116393199,36325,-0.030894005,-0.036931969,35617,39150,52696,1.028765099,0.612746043
30/09/2021,state,California,Single Family Residential,790000,-0.008692619,0.149798298,704900,0.019507182,0.101616619,459,0.00490945,0.206969819,437,0.022885536,0.121481122,27910,-0.031373638,-0.055307338,27438,30041,38900,1.030828945,0.622966679
30/09/2021,state,California,Multi-Family (2-4 Unit),977100,0.00727163,0.130585265,788300,0.040364265,0.09229013,429,0.05184017,-0.176237807,509,0.047670699,0.107860828,1037,-0.004798464,0.198843931,1033,1371,3454,1.00540524,0.404050145
30/09/2021,state,California,Condo/Co-op,578500,0.003755787,0.116157984,869800,0.048015842,0.107899153,562,-0.005016009,0.152572234,557,0.061109927,0.114916856,5428,-0.038441098,-0.004767143,5186,5758,8174,1.020999082,0.571296979
31/10/2021,state,California,Townhouse,764200,0.009565853,0.155547044,882700,0.010283745,0.090775294,519,-0.006557504,0.157191784,561,0.00479947,0.104858273,1817,-0.026259378,0.004422333,1784,1642,1726,1.031954664,0.691249312
31/10/2021,state,California,Multi-Family (2-4 Unit),986100,0.009618593,0.176658454,787500,-0.00092053,0.078058592,431,0.018825177,0.187564148,510,0.004209914,0.107850291,1116,0.065902579,0.152892562,1065,1265,3271,1.002472083,0.420250896
31/10/2021,state,California,Condo/Co-op,591700,0.022702046,0.159107073,860500,-0.010863284,0.099711627,556,0.021173723,0.200018669,552,-0.009404301,0.123800246,5192,-0.043302008,-0.060271493,4952,5085,7573,1.021189837,0.580893683
31/10/2021,state,California,Single Family Residential,792700,0.002902278,0.142739233,704400,-0.001189954,0.089402712,457,0.004028875,0.187353384,436,-0.001882274,0.108404593,27364,-0.01868388,-0.07663236,26907,27479,36270,1.029098245,0.601337524
31/10/2021,state,California,All Residential,761800,0.008093903,0.142484825,738000,-0.003714699,0.087939632,470,0.006545279,0.182995589,461,-0.004191002,0.10733987,35573,-0.019946552,-0.06256094,34796,35552,48979,1.027239728,0.597306946
30/11/2021,state,California,Condo/Co-op,612500,0.034735694,0.193357041,824000,-0.042729156,0.098079244,533,0.015701574,0.193360486,533,-0.034981705,0.145046588,4944,-0.047031611,-0.0290652,4484,3765,6178,1.01951057,0.558656958
30/11/2021,state,California,Multi-Family (2-4 Unit),967400,-0.015725716,0.142742585,763500,-0.030995529,0.095835893,412,-0.051273902,0.07644566,498,-0.024446225,0.143753364,1114,-0.011535049,0.313679245,979,980,2824,1.00196569,0.412028725
30/11/2021,state,California,Townhouse,769400,0.006070983,0.157841717,856200,-0.029713308,0.103295067,513,0.02363657,0.160782923,548,-0.023500666,0.130128524,1700,-0.064906491,0.03343465,1498,1239,1356,1.03234706,0.651176471
30/11/2021,state,California,All Residential,766900,0.006585169,0.150335716,718800,-0.026155608,0.123620125,463,0.008742747,0.178651401,454,-0.015959651,0.195662902,34139,-0.040149577,0.006634428,31057,26448,39919,1.026757873,0.58742201
30/11/2021,state,California,Single Family Residential,797100,0.005550172,0.151858276,688700,-0.022288293,0.124798466,452,0.006617819,0.18456642,431,-0.010904726,0.20541141,26321,-0.038010307,0.000228007,24035,20413,29461,1.028830929,0.596177957
31/12/2021,state,California,Multi-Family (2-4 Unit),961700,-0.006907887,0.123708702,744000,-0.026466066,0.095509553,417,0.030507195,0.133226331,487,-0.022110385,0.099519058,1190,0.073038774,0.156462585,857,711,2179,1.003012646,0.426890756
31/12/2021,state,California,Townhouse,770100,0.002476139,0.172869265,841500,-0.01656779,0.102693253,521,0.000847298,0.185217926,546,-0.001739927,0.116372014,1590,-0.069631363,-0.154704944,1205,868,927,1.031884763,0.644025157
