Region,RegionName,StateName,ForecastedDate,ForecastYoYPctChange
Zip,50040,IA,28/02/2023,10.6
Zip,50046,IA,28/02/2023,12.8
Zip,50047,IA,28/02/2023,12.6
Zip,50048,IA,28/02/2023,8.9
Zip,50051,IA,28/02/2023,11.3
Zip,50054,IA,28/02/2023,13.5
Zip,50055,IA,28/02/2023,10.8
Zip,50056,IA,28/02/2023,12.8
Zip,50058,IA,28/02/2023,9.4
Zip,50061,IA,28/02/2023,12.1
Zip,50063,IA,28/02/2023,11.6
Zip,50066,IA,28/02/2023,9.1
Zip,50069,IA,28/02/2023,12.2
Zip,50070,IA,28/02/2023,12.2
Zip,50072,IA,28/02/2023,11
Zip,50073,IA,28/02/2023,14.2
Zip,50078,IA,28/02/2023,14.1
Zip,50105,IA,28/02/2023,9.8
Zip,50106,IA,28/02/2023,11.8
Zip,50109,IA,28/02/2023,11.6
Zip,50111,IA,28/02/2023,12.5
Zip,50115,IA,28/02/2023,10.5
Zip,50118,IA,28/02/2023,12.4
Zip,50120,IA,28/02/2023,12.2
Zip,50124,IA,28/02/2023,10.3
Zip,50125,IA,28/02/2023,12.5
Zip,50127,IA,28/02/2023,14.3
Zip,50128,IA,28/02/2023,11.2
Zip,50131,IA,28/02/2023,12.2
Zip,50134,IA,28/02/2023,12.2
Zip,50135,IA,28/02/2023,13
Zip,50137,IA,28/02/2023,14
Zip,50139,IA,28/02/2023,11.2
Zip,50141,IA,28/02/2023,12.3
Zip,50142,IA,28/02/2023,11.2
Zip,50143,IA,28/02/2023,11.2
Zip,50145,IA,28/02/2023,10.6
Zip,50146,IA,28/02/2023,15.3
Zip,50148,IA,28/02/2023,11.8
Zip,50152,IA,28/02/2023,12.4
Zip,50153,IA,28/02/2023,13.8
Zip,50154,IA,28/02/2023,11.8
Zip,50155,IA,28/02/2023,10.2
Zip,50156,IA,28/02/2023,11.4
Zip,50158,IA,28/02/2023,12
Zip,50160,IA,28/02/2023,13.7
Zip,50161,IA,28/02/2023,12.3
Zip,50162,IA,28/02/2023,12.4
Zip,50164,IA,28/02/2023,10.7
Zip,50166,IA,28/02/2023,12.6
Zip,50167,IA,28/02/2023,13.7
Zip,50168,IA,28/02/2023,14
Zip,50169,IA,28/02/2023,13.6
Zip,50170,IA,28/02/2023,13.6
Zip,50201,IA,28/02/2023,10.8
Zip,50207,IA,28/02/2023,11.2
Zip,50208,IA,28/02/2023,12.9
Zip,50210,IA,28/02/2023,12.2
Zip,50211,IA,28/02/2023,12.4
Zip,50212,IA,28/02/2023,11.6
Zip,50216,IA,28/02/2023,9.7
Zip,50218,IA,28/02/2023,11.3
Zip,50220,IA,28/02/2023,13.8
Zip,50222,IA,28/02/2023,10.3
Zip,50223,IA,28/02/2023,10
Zip,50226,IA,28/02/2023,12.5
Zip,50228,IA,28/02/2023,12.9
Zip,50229,IA,28/02/2023,11.9
Zip,50232,IA,28/02/2023,15.3
Zip,50233,IA,28/02/2023,13.3
Zip,50234,IA,28/02/2023,11.1
Zip,50236,IA,28/02/2023,11.9
Zip,50237,IA,28/02/2023,13.6
Zip,50239,IA,28/02/2023,11.7
Zip,50240,IA,28/02/2023,11.1
Zip,50241,IA,28/02/2023,13.4
Zip,50243,IA,28/02/2023,9.6
Zip,50244,IA,28/02/2023,10.1
Zip,50247,IA,28/02/2023,12.4
Zip,50251,IA,28/02/2023,12.8
Zip,50252,IA,28/02/2023,13.1
Zip,50257,IA,28/02/2023,11.6
Zip,50261,IA,28/02/2023,12
Zip,50263,IA,28/02/2023,11.1
Zip,50265,IA,28/02/2023,12.6
Zip,50266,IA,28/02/2023,11.7
Zip,50273,IA,28/02/2023,10.4
Zip,50276,IA,28/02/2023,12.1
Zip,50277,IA,28/02/2023,12.3
Zip,50278,IA,28/02/2023,11.1
Zip,50309,IA,28/02/2023,11
Zip,50310,IA,28/02/2023,13.1
Zip,50311,IA,28/02/2023,13.3
Zip,50312,IA,28/02/2023,12.8
Zip,50313,IA,28/02/2023,14.1
Zip,50314,IA,28/02/2023,18.2
Zip,50315,IA,28/02/2023,13.9
Zip,50316,IA,28/02/2023,14.6
Zip,50317,IA,28/02/2023,14
Zip,50320,IA,28/02/2023,13.1
Zip,50321,IA,28/02/2023,13.1
Zip,50322,IA,28/02/2023,12.5
Zip,50323,IA,28/02/2023,11.6
Zip,50324,IA,28/02/2023,12.6
Zip,50325,IA,28/02/2023,12
Zip,50327,IA,28/02/2023,13
Zip,50401,IA,28/02/2023,11.8
Zip,50428,IA,28/02/2023,12.3
Zip,50433,IA,28/02/2023,10.9
Zip,50434,IA,28/02/2023,8.8
Zip,50440,IA,28/02/2023,10.3
Zip,50444,IA,28/02/2023,10
Zip,50446,IA,28/02/2023,13.4
Zip,50448,IA,28/02/2023,11.7
Zip,50456,IA,28/02/2023,10.3
Zip,50457,IA,28/02/2023,16.3
Zip,50459,IA,28/02/2023,11.1
Zip,50464,IA,28/02/2023,12.7
Zip,50467,IA,28/02/2023,7
Zip,50469,IA,28/02/2023,9.2
Zip,50477,IA,28/02/2023,5.5
Zip,50479,IA,28/02/2023,10.8
Zip,50482,IA,28/02/2023,9.1
Zip,50510,IA,28/02/2023,12.2
Zip,50565,IA,28/02/2023,11.7
Zip,50568,IA,28/02/2023,12.3
Zip,50576,IA,28/02/2023,13.2
Zip,50585,IA,28/02/2023,12.1
Zip,50588,IA,28/02/2023,12.7
Zip,50609,IA,28/02/2023,9.3
Zip,50613,IA,28/02/2023,11.5
Zip,50621,IA,28/02/2023,9.9
Zip,50622,IA,28/02/2023,9.8
Zip,50623,IA,28/02/2023,12.4
Zip,50624,IA,28/02/2023,9.6
Zip,50626,IA,28/02/2023,11.2
Zip,50631,IA,28/02/2023,9.4
Zip,50634,IA,28/02/2023,11.4
Zip,50638,IA,28/02/2023,10.5
Zip,50642,IA,28/02/2023,11.1
Zip,50643,IA,28/02/2023,12.7
Zip,50647,IA,28/02/2023,10.6
Zip,50648,IA,28/02/2023,10.1
Zip,50651,IA,28/02/2023,12
Zip,50657,IA,28/02/2023,10.8
Zip,50666,IA,28/02/2023,9.4
Zip,50667,IA,28/02/2023,11.3
Zip,50668,IA,28/02/2023,9.4
Zip,50669,IA,28/02/2023,10.2
Zip,50673,IA,28/02/2023,10
Zip,50676,IA,28/02/2023,9.8
Zip,50677,IA,28/02/2023,6.9
Zip,50680,IA,28/02/2023,11
Zip,50701,IA,28/02/2023,12
Zip,50702,IA,28/02/2023,12.2
Zip,50703,IA,28/02/2023,13.1
Zip,50707,IA,28/02/2023,11.6
Zip,51001,IA,28/02/2023,6.1
Zip,51002,IA,28/02/2023,11.8
Zip,51004,IA,28/02/2023,8.9
Zip,51007,IA,28/02/2023,11.7
Zip,51008,IA,28/02/2023,5.8
Zip,51015,IA,28/02/2023,9.5
Zip,51016,IA,28/02/2023,8.3
Zip,51018,IA,28/02/2023,9
Zip,51019,IA,28/02/2023,8.6
Zip,51024,IA,28/02/2023,6.5
Zip,51026,IA,28/02/2023,12.7
Zip,51028,IA,28/02/2023,6.4
Zip,51030,IA,28/02/2023,10
Zip,51031,IA,28/02/2023,6.3
Zip,51033,IA,28/02/2023,12
Zip,51038,IA,28/02/2023,6.1
Zip,51039,IA,28/02/2023,12.5
Zip,51044,IA,28/02/2023,7.3
Zip,51045,IA,28/02/2023,6
Zip,51047,IA,28/02/2023,11.3
Zip,51048,IA,28/02/2023,8.8
Zip,51050,IA,28/02/2023,6.3
Zip,51052,IA,28/02/2023,9
Zip,51054,IA,28/02/2023,8.4
Zip,51055,IA,28/02/2023,11.3
Zip,51056,IA,28/02/2023,7.2
Zip,51062,IA,28/02/2023,5.5
Zip,51101,IA,28/02/2023,8.3
Zip,51103,IA,28/02/2023,9.9
Zip,51104,IA,28/02/2023,10.9
Zip,51105,IA,28/02/2023,8.9
Zip,51106,IA,28/02/2023,11.1
Zip,51108,IA,28/02/2023,10
Zip,51109,IA,28/02/2023,11.1
Zip,51301,IA,28/02/2023,13.2
Zip,51331,IA,28/02/2023,13.8
Zip,51333,IA,28/02/2023,13.8
Zip,51338,IA,28/02/2023,10.2
Zip,51340,IA,28/02/2023,10.5
Zip,51341,IA,28/02/2023,12.4
Zip,51343,IA,28/02/2023,13.7
Zip,51347,IA,28/02/2023,9.2
Zip,51351,IA,28/02/2023,13.1
Zip,51355,IA,28/02/2023,13.2
Zip,51357,IA,28/02/2023,9
Zip,51360,IA,28/02/2023,13
Zip,51363,IA,28/02/2023,9.2
Zip,51364,IA,28/02/2023,9.2
Zip,51366,IA,28/02/2023,11.2
Zip,51501,IA,28/02/2023,11
Zip,51503,IA,28/02/2023,11.2
Zip,51510,IA,28/02/2023,11.6
Zip,51521,IA,28/02/2023,9.8
Zip,51525,IA,28/02/2023,9.7
Zip,51526,IA,28/02/2023,11.4
Zip,51529,IA,28/02/2023,8.7
Zip,51533,IA,28/02/2023,9.8
Zip,51534,IA,28/02/2023,10.1
Zip,51536,IA,28/02/2023,9.3
Zip,51540,IA,28/02/2023,9.9
Zip,51541,IA,28/02/2023,10.5
Zip,51542,IA,28/02/2023,11.6
Zip,51545,IA,28/02/2023,10.3
Zip,51546,IA,28/02/2023,9.8
Zip,51548,IA,28/02/2023,12.4
Zip,51549,IA,28/02/2023,8.7
Zip,51550,IA,28/02/2023,10.3
Zip,51551,IA,28/02/2023,10.2
Zip,51553,IA,28/02/2023,9.6
Zip,51554,IA,28/02/2023,10.6
Zip,51555,IA,28/02/2023,9.8
Zip,51556,IA,28/02/2023,9
Zip,51557,IA,28/02/2023,9.5
Zip,51559,IA,28/02/2023,11
Zip,51560,IA,28/02/2023,10
Zip,51561,IA,28/02/2023,9.6
Zip,51563,IA,28/02/2023,10.2
Zip,51564,IA,28/02/2023,8.3
Zip,51571,IA,28/02/2023,11.4
Zip,51575,IA,28/02/2023,12
Zip,51576,IA,28/02/2023,11.7
Zip,51577,IA,28/02/2023,9.1
Zip,51579,IA,28/02/2023,10.2
Zip,52001,IA,28/02/2023,13
Zip,52002,IA,28/02/2023,12.4
Zip,52003,IA,28/02/2023,12.8
Zip,52032,IA,28/02/2023,11.7
Zip,52033,IA,28/02/2023,9.4
Zip,52037,IA,28/02/2023,7.8
Zip,52039,IA,28/02/2023,13.9
Zip,52040,IA,28/02/2023,11.8
Zip,52045,IA,28/02/2023,12.9
Zip,52046,IA,28/02/2023,12.9
Zip,52053,IA,28/02/2023,12.8
Zip,52056,IA,28/02/2023,12.1
Zip,52068,IA,28/02/2023,12.7
Zip,52073,IA,28/02/2023,13.8
Zip,52078,IA,28/02/2023,11.4
Zip,52201,IA,28/02/2023,9
Zip,52202,IA,28/02/2023,12
Zip,52205,IA,28/02/2023,8.8
Zip,52206,IA,28/02/2023,8.5
Zip,52208,IA,28/02/2023,8.6
Zip,52209,IA,28/02/2023,8.8
Zip,52212,IA,28/02/2023,8.8
Zip,52213,IA,28/02/2023,12.1
Zip,52214,IA,28/02/2023,12.1
Zip,52218,IA,28/02/2023,11.1
Zip,52219,IA,28/02/2023,10.8
Zip,52227,IA,28/02/2023,11.9
Zip,52228,IA,28/02/2023,11.4
Zip,52229,IA,28/02/2023,6.8
Zip,52233,IA,28/02/2023,11.9
Zip,52235,IA,28/02/2023,11.1
Zip,52240,IA,28/02/2023,11.1
Zip,52241,IA,28/02/2023,11.6
Zip,52245,IA,28/02/2023,12.1
Zip,52246,IA,28/02/2023,12
Zip,52247,IA,28/02/2023,9.6
Zip,52249,IA,28/02/2023,8.7
Zip,52252,IA,28/02/2023,9.4
Zip,52253,IA,28/02/2023,11.2
Zip,52254,IA,28/02/2023,7.1
Zip,52257,IA,28/02/2023,10.3
Zip,52302,IA,28/02/2023,11.6
Zip,52305,IA,28/02/2023,9
Zip,52310,IA,28/02/2023,8.9
Zip,52312,IA,28/02/2023,3.6
Zip,52313,IA,28/02/2023,7.3
Zip,52314,IA,28/02/2023,12.1
Zip,52315,IA,28/02/2023,6
Zip,52317,IA,28/02/2023,11.7
Zip,52318,IA,28/02/2023,8.4
Zip,52320,IA,28/02/2023,8.4
Zip,52321,IA,28/02/2023,8.8
Zip,52322,IA,28/02/2023,9.4
Zip,52323,IA,28/02/2023,7.9
Zip,52324,IA,28/02/2023,12.1
Zip,52327,IA,28/02/2023,9.4
Zip,52328,IA,28/02/2023,11.4
Zip,52332,IA,28/02/2023,8.9
Zip,52333,IA,28/02/2023,12.3
Zip,52336,IA,28/02/2023,11.9
Zip,52338,IA,28/02/2023,7.3
Zip,52340,IA,28/02/2023,11.4
Zip,52341,IA,28/02/2023,12.3
Zip,52345,IA,28/02/2023,8.4
Zip,52346,IA,28/02/2023,6.1
Zip,52349,IA,28/02/2023,8.6
Zip,52351,IA,28/02/2023,9.5
Zip,52352,IA,28/02/2023,11.3
Zip,52353,IA,28/02/2023,8.9
Zip,52354,IA,28/02/2023,8.5
Zip,52356,IA,28/02/2023,9.3
Zip,52359,IA,28/02/2023,10.5
Zip,52362,IA,28/02/2023,8.2
Zip,52401,IA,28/02/2023,11.8
Zip,52402,IA,28/02/2023,11.4
Zip,52403,IA,28/02/2023,11.5
Zip,52404,IA,28/02/2023,11.9
Zip,52405,IA,28/02/2023,11.3
Zip,52411,IA,28/02/2023,11.3
Zip,52501,IA,28/02/2023,11.6
Zip,52530,IA,28/02/2023,12.7
Zip,52533,IA,28/02/2023,11.5
Zip,52534,IA,28/02/2023,10.6
Zip,52536,IA,28/02/2023,13.1
Zip,52537,IA,28/02/2023,11.8
Zip,52540,IA,28/02/2023,11.5
Zip,52543,IA,28/02/2023,11.8
Zip,52548,IA,28/02/2023,11.6
Zip,52552,IA,28/02/2023,12.5
Zip,52553,IA,28/02/2023,11
Zip,52554,IA,28/02/2023,11.4
Zip,52556,IA,28/02/2023,12
Zip,52560,IA,28/02/2023,12.6
Zip,52561,IA,28/02/2023,11.5
Zip,52566,IA,28/02/2023,10
Zip,52567,IA,28/02/2023,11.1
Zip,52577,IA,28/02/2023,11.8
Zip,52580,IA,28/02/2023,11
Zip,52584,IA,28/02/2023,11.3
Zip,52586,IA,28/02/2023,11.5
Zip,52595,IA,28/02/2023,11.3
Zip,52601,IA,28/02/2023,10.6
Zip,52619,IA,28/02/2023,10.2
Zip,52621,IA,28/02/2023,9.5
Zip,52623,IA,28/02/2023,11
Zip,52625,IA,28/02/2023,10.3
Zip,52627,IA,28/02/2023,9.3
Zip,52630,IA,28/02/2023,9.4
Zip,52632,IA,28/02/2023,9.5
Zip,52635,IA,28/02/2023,12
Zip,52637,IA,28/02/2023,10.5
Zip,52638,IA,28/02/2023,10.6
Zip,52639,IA,28/02/2023,9.7
Zip,52650,IA,28/02/2023,11.7
Zip,52655,IA,28/02/2023,10.8
Zip,52656,IA,28/02/2023,9.5
Zip,52657,IA,28/02/2023,12.1
Zip,52658,IA,28/02/2023,9.7
Zip,52660,IA,28/02/2023,11.6
Zip,52701,IA,28/02/2023,6.4
Zip,52720,IA,28/02/2023,12
Zip,52722,IA,28/02/2023,9.6
Zip,52726,IA,28/02/2023,9.6
Zip,52727,IA,28/02/2023,7.1
Zip,52728,IA,28/02/2023,9
Zip,52729,IA,28/02/2023,7.7
Zip,52730,IA,28/02/2023,7.1
Zip,52731,IA,28/02/2023,6.7
Zip,52732,IA,28/02/2023,7.2
Zip,52739,IA,28/02/2023,12.8
Zip,52742,IA,28/02/2023,7.2
Zip,52745,IA,28/02/2023,9.5
Zip,52746,IA,28/02/2023,9.4
Zip,52748,IA,28/02/2023,9.6
Zip,52749,IA,28/02/2023,11.7
Zip,52750,IA,28/02/2023,7.5
Zip,52751,IA,28/02/2023,7.1
Zip,52753,IA,28/02/2023,9.8
Zip,52755,IA,28/02/2023,5.9
Zip,52756,IA,28/02/2023,9.4
Zip,52757,IA,28/02/2023,7.4
Zip,52758,IA,28/02/2023,13
Zip,52759,IA,28/02/2023,13
Zip,52760,IA,28/02/2023,12
Zip,52761,IA,28/02/2023,12
Zip,52765,IA,28/02/2023,9.3
Zip,52766,IA,28/02/2023,12.5
Zip,52767,IA,28/02/2023,9.1
Zip,52768,IA,28/02/2023,10.9
Zip,52769,IA,28/02/2023,10.5
Zip,52771,IA,28/02/2023,6.7
Zip,52773,IA,28/02/2023,10.2
Zip,52774,IA,28/02/2023,6.9
Zip,52776,IA,28/02/2023,11.9
Zip,52777,IA,28/02/2023,7.1
Zip,52801,IA,28/02/2023,7.2
Zip,52802,IA,28/02/2023,8.4
Zip,52803,IA,28/02/2023,11.2
Zip,52804,IA,28/02/2023,10.8
Zip,52806,IA,28/02/2023,10.3
Zip,52807,IA,28/02/2023,9.5
Msa,"Blackfoot, ID",ID,28/02/2023,22.1
Msa,"Boise City, ID",ID,28/02/2023,25.8
Msa,"Burley, ID",ID,28/02/2023,22
Msa,"Coeur d'Alene, ID",ID,28/02/2023,23.4
Msa,"Hailey, ID",ID,28/02/2023,21.2
Msa,"Idaho Falls, ID",ID,28/02/2023,23
Msa,"Lewiston, ID",ID,28/02/2023,18.5
Msa,"Moscow, ID",ID,28/02/2023,19.4
Msa,"Mountain Home, ID",ID,28/02/2023,23.7
Msa,"Pocatello, ID",ID,28/02/2023,22.2
Msa,"Rexburg, ID",ID,28/02/2023,21.7
Msa,"Sandpoint, ID",ID,28/02/2023,22.1
Msa,"Twin Falls, ID",ID,28/02/2023,25.8
Zip,83201,ID,28/02/2023,21
Zip,83202,ID,28/02/2023,21.4
Zip,83204,ID,28/02/2023,21.1
Zip,83210,ID,28/02/2023,19.3
Zip,83214,ID,28/02/2023,22.5
Zip,83218,ID,28/02/2023,18.4
Zip,83221,ID,28/02/2023,20.9
Zip,83228,ID,28/02/2023,17
Zip,83232,ID,28/02/2023,20.7
Zip,83234,ID,28/02/2023,21.1
Zip,83236,ID,28/02/2023,18.9
Zip,83237,ID,28/02/2023,17.7
Zip,83245,ID,28/02/2023,21.4
Zip,83246,ID,28/02/2023,21.3
Zip,83250,ID,28/02/2023,21.9
Zip,83255,ID,28/02/2023,18.9
Zip,83262,ID,28/02/2023,19.6
Zip,83263,ID,28/02/2023,15.6
Zip,83274,ID,28/02/2023,18.1
Zip,83277,ID,28/02/2023,16.4
Zip,83281,ID,28/02/2023,20.4
Zip,83283,ID,28/02/2023,19.1
Zip,83286,ID,28/02/2023,19.7
Zip,83301,ID,28/02/2023,25.5
Zip,83302,ID,28/02/2023,22.5
Zip,83311,ID,28/02/2023,21.6
Zip,83312,ID,28/02/2023,18.8
Zip,83313,ID,28/02/2023,16.2
Zip,83316,ID,28/02/2023,26.5
Zip,83318,ID,28/02/2023,19.4
Zip,83320,ID,28/02/2023,16.8
Zip,83321,ID,28/02/2023,24.9
Zip,83323,ID,28/02/2023,20.7
Zip,83324,ID,28/02/2023,10.2
Zip,83325,ID,28/02/2023,16.9
Zip,83327,ID,28/02/2023,13.9
Zip,83328,ID,28/02/2023,25.8
Zip,83333,ID,28/02/2023,15.3
Zip,83334,ID,28/02/2023,25.9
Zip,83335,ID,28/02/2023,18.3
Zip,83336,ID,28/02/2023,18.2
Zip,83338,ID,28/02/2023,18.6
Zip,83340,ID,28/02/2023,15.5
Zip,83341,ID,28/02/2023,24.9
Zip,83342,ID,28/02/2023,19.9
Zip,83344,ID,28/02/2023,26
Zip,83346,ID,28/02/2023,20
Zip,83347,ID,28/02/2023,18.4
Zip,83348,ID,28/02/2023,15.5
Zip,83349,ID,28/02/2023,7.4
Zip,83350,ID,28/02/2023,18.5
Zip,83352,ID,28/02/2023,11.7
Zip,83353,ID,28/02/2023,15.1
Zip,83401,ID,28/02/2023,20.2
Zip,83402,ID,28/02/2023,20.5
Zip,83404,ID,28/02/2023,19.9
Zip,83406,ID,28/02/2023,19.4
Zip,83420,ID,28/02/2023,22.2
Zip,83421,ID,28/02/2023,19.4
Zip,83422,ID,28/02/2023,18.7
Zip,83424,ID,28/02/2023,17.4
Zip,83425,ID,28/02/2023,13.7
Zip,83427,ID,28/02/2023,20.5
Zip,83428,ID,28/02/2023,17.9
Zip,83429,ID,28/02/2023,19.1
Zip,83431,ID,28/02/2023,17.2
Zip,83433,ID,28/02/2023,18.8
Zip,83434,ID,28/02/2023,16.9
Zip,83435,ID,28/02/2023,14.3
Zip,83436,ID,28/02/2023,21.1
Zip,83438,ID,28/02/2023,21.9
Zip,83440,ID,28/02/2023,18.6
Zip,83442,ID,28/02/2023,16.6
Zip,83443,ID,28/02/2023,18.3
Zip,83444,ID,28/02/2023,16.6
Zip,83445,ID,28/02/2023,20.2
Zip,83448,ID,28/02/2023,19.1
Zip,83449,ID,28/02/2023,20.9
Zip,83450,ID,28/02/2023,15.2
Zip,83451,ID,28/02/2023,20.3
Zip,83452,ID,28/02/2023,18.5
Zip,83455,ID,28/02/2023,17.8
Zip,83501,ID,28/02/2023,19.4
Zip,83524,ID,28/02/2023,17
Zip,83535,ID,28/02/2023,12.7
Zip,83537,ID,28/02/2023,13.9
Zip,83540,ID,28/02/2023,17
Zip,83541,ID,28/02/2023,16.6
Zip,83545,ID,28/02/2023,16.2
Zip,83548,ID,28/02/2023,18.1
Zip,83602,ID,28/02/2023,13.3
Zip,83604,ID,28/02/2023,16.2
Zip,83605,ID,28/02/2023,20.8
Zip,83607,ID,28/02/2023,20.3
Zip,83616,ID,28/02/2023,23.7
Zip,83617,ID,28/02/2023,17.3
Zip,83619,ID,28/02/2023,21.1
Zip,83622,ID,28/02/2023,17.9
Zip,83623,ID,28/02/2023,19.8
Zip,83624,ID,28/02/2023,15.5
Zip,83626,ID,28/02/2023,21.5
Zip,83627,ID,28/02/2023,15.5
Zip,83628,ID,28/02/2023,16.6
Zip,83629,ID,28/02/2023,15.6
Zip,83631,ID,28/02/2023,15.6
Zip,83633,ID,28/02/2023,16.4
Zip,83634,ID,28/02/2023,23
Zip,83637,ID,28/02/2023,14.8
Zip,83639,ID,28/02/2023,16.8
Zip,83641,ID,28/02/2023,20.5
Zip,83642,ID,28/02/2023,22.8
Zip,83644,ID,28/02/2023,20.7
Zip,83646,ID,28/02/2023,23
Zip,83647,ID,28/02/2023,21.1
Zip,83650,ID,28/02/2023,16.3
Zip,83651,ID,28/02/2023,20.6
Zip,83655,ID,28/02/2023,21.8
Zip,83656,ID,28/02/2023,23.3
Zip,83657,ID,28/02/2023,19.2
Zip,83660,ID,28/02/2023,21.1
Zip,83661,ID,28/02/2023,20.7
Zip,83666,ID,28/02/2023,17.5
Zip,83669,ID,28/02/2023,22.9
Zip,83670,ID,28/02/2023,17.4
Zip,83676,ID,28/02/2023,21.2
Zip,83686,ID,28/02/2023,20.4
Zip,83687,ID,28/02/2023,20.4
Zip,83702,ID,28/02/2023,23.3
Zip,83703,ID,28/02/2023,23.7
Zip,83704,ID,28/02/2023,23.5
Zip,83705,ID,28/02/2023,23.4
Zip,83706,ID,28/02/2023,23.3
Zip,83709,ID,28/02/2023,23
Zip,83712,ID,28/02/2023,22.8
Zip,83713,ID,28/02/2023,23.4
Zip,83714,ID,28/02/2023,23.7
Zip,83716,ID,28/02/2023,22.4
Zip,83801,ID,28/02/2023,23.3
Zip,83803,ID,28/02/2023,18.5
Zip,83804,ID,28/02/2023,19.1
Zip,83806,ID,28/02/2023,13.6
Zip,83809,ID,28/02/2023,19.1
Zip,83810,ID,28/02/2023,22.3
Zip,83811,ID,28/02/2023,19.7
Zip,83813,ID,28/02/2023,17.9
Zip,83814,ID,28/02/2023,22.9
Zip,83815,ID,28/02/2023,23
Zip,83821,ID,28/02/2023,17.2
Zip,83822,ID,28/02/2023,17.8
Zip,83823,ID,28/02/2023,11.5
Zip,83825,ID,28/02/2023,17.2
Zip,83832,ID,28/02/2023,15.1
Zip,83833,ID,28/02/2023,22.2
Zip,83834,ID,28/02/2023,11.5
Zip,83835,ID,28/02/2023,23.1
Zip,83836,ID,28/02/2023,15
Zip,83840,ID,28/02/2023,19.1
Zip,83841,ID,28/02/2023,19.3
Zip,83842,ID,28/02/2023,21.2
Zip,83843,ID,28/02/2023,13.5
Zip,83848,ID,28/02/2023,16.1
Zip,83852,ID,28/02/2023,17.2
Zip,83854,ID,28/02/2023,23.2
Zip,83855,ID,28/02/2023,15.7
Zip,83856,ID,28/02/2023,18.8
Zip,83857,ID,28/02/2023,11.6
Zip,83858,ID,28/02/2023,23.1
Zip,83860,ID,28/02/2023,17.6
Zip,83864,ID,28/02/2023,18.3
Zip,83869,ID,28/02/2023,22.7
Zip,83871,ID,28/02/2023,13.7
Zip,83872,ID,28/02/2023,13.9
Zip,83876,ID,28/02/2023,23.4
Msa,"Bloomington, IL",IL,28/02/2023,13.6
Msa,"Canton, IL",IL,28/02/2023,11.5
Msa,"Carbondale, IL",IL,28/02/2023,12.1
Msa,"Champaign-Urbana, IL",IL,28/02/2023,11.5
Msa,"Charleston, IL",IL,28/02/2023,10.8
Msa,"Chicago, IL",IL,28/02/2023,13.4
Msa,"Danville, IL",IL,28/02/2023,12
Msa,"Davenport, IL",IL,28/02/2023,11.9
Msa,"Decatur, IL",IL,28/02/2023,13.6
Msa,"Dixon, IL",IL,28/02/2023,12.8
Msa,"Effingham, IL",IL,28/02/2023,13.2
Msa,"Freeport, IL",IL,28/02/2023,12.7
Msa,"Galesburg, IL",IL,28/02/2023,12
Msa,"Jacksonville, IL",IL,28/02/2023,11.5
Msa,"Kankakee, IL",IL,28/02/2023,14.3
Msa,"Lincoln, IL",IL,28/02/2023,11.8
Msa,"Macomb, IL",IL,28/02/2023,10.9
Msa,"Mount Vernon, IL",IL,28/02/2023,12.4
Msa,"Ottawa, IL",IL,28/02/2023,13.3
Msa,"Peoria, IL",IL,28/02/2023,11
Msa,"Pontiac, IL",IL,28/02/2023,11.3
Msa,"Quincy, IL",IL,28/02/2023,12.3
Msa,"Rochelle, IL",IL,28/02/2023,13.7
Msa,"Rockford, IL",IL,28/02/2023,18.9
Msa,"Springfield, IL",IL,28/02/2023,10.1
Msa,"Sterling, IL",IL,28/02/2023,11.6
Msa,"Taylorville, IL",IL,28/02/2023,11.9
Zip,60002,IL,28/02/2023,16
Zip,60004,IL,28/02/2023,12.3
Zip,60005,IL,28/02/2023,12.1
Zip,60007,IL,28/02/2023,12.7
Zip,60008,IL,28/02/2023,11.8
Zip,60010,IL,28/02/2023,12.6
Zip,60012,IL,28/02/2023,14.9
Zip,60013,IL,28/02/2023,14.5
Zip,60014,IL,28/02/2023,14.4
Zip,60015,IL,28/02/2023,13.9
Zip,60016,IL,28/02/2023,12.5
Zip,60018,IL,28/02/2023,12.7
Zip,60020,IL,28/02/2023,15.1
Zip,60021,IL,28/02/2023,14.6
Zip,60022,IL,28/02/2023,13.4
Zip,60025,IL,28/02/2023,12.3
Zip,60026,IL,28/02/2023,11.4
Zip,60029,IL,28/02/2023,11.3
Zip,60030,IL,28/02/2023,14.1
Zip,60031,IL,28/02/2023,14.2
Zip,60033,IL,28/02/2023,15.2
Zip,60034,IL,28/02/2023,15.1
Zip,60035,IL,28/02/2023,14.3
Zip,60040,IL,28/02/2023,13.9
Zip,60041,IL,28/02/2023,15.7
Zip,60042,IL,28/02/2023,15.1
Zip,60043,IL,28/02/2023,11.6
Zip,60044,IL,28/02/2023,13.7
Zip,60045,IL,28/02/2023,12.4
Zip,60046,IL,28/02/2023,15.3
Zip,60047,IL,28/02/2023,12.9
Zip,60048,IL,28/02/2023,12.7
Zip,60050,IL,28/02/2023,14.6
Zip,60051,IL,28/02/2023,15.2
Zip,60053,IL,28/02/2023,12.9
Zip,60056,IL,28/02/2023,12.1
Zip,60060,IL,28/02/2023,13.7
Zip,60061,IL,28/02/2023,12.7
Zip,60062,IL,28/02/2023,11.8
Zip,60064,IL,28/02/2023,19.2
Zip,60067,IL,28/02/2023,11.5
Zip,60068,IL,28/02/2023,12.5
Zip,60069,IL,28/02/2023,13
Zip,60070,IL,28/02/2023,11.4
